"zybook_identifier","chapter_number","chapter_title","section_number","section_title","classification","target_week_topic","reason","prerequisite_dependency"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.6","32.6 PRACTICE: Expressions*: Simple floating-point expression","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.7","32.7 PRACTICE: Expressions*: Distance formula","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.8","32.8 PRACTICE: Expressions* Phone numbers","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.9","32.9 PRACTICE: Expressions* Proper name layout","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.10","32.10 PRACTICE: Expressions*: Test","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.11","32.11 PRACTICE: Branches*: Shape display","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.12","32.12 PRACTICE: Branches*: Guitar tabs","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.13","32.13 PRACTICE: Branches*: Listing names","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.14","32.14 PRACTICE: Branches**: Complex cost structure","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.15","32.15 PRACTICE: Branches**: Caption punctuation","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.16","32.16 PRACTICE: Branches**: 24-hour time","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.17","32.17 PRACTICE: Branches**: Next date","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.18","32.18 PRACTICE: Branches**: Runway headings","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.19","32.19 PRACTICE: Branches** Leap Year","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.20","32.20 PRACTICE: Branches***: Next license plate number","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.21","32.21 PRACTICE: Loops (for)*: Output sequence","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.22","32.22 PRACTICE: Loops (for)*: Output evens","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.23","32.23 PRACTICE: Loops*: Output integers as comma-separated list","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.24","32.24 PRACTICE: Loops*: Password requirements","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.25","32.25 PRACTICE: Loops*: Biggest difference","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.26","32.26 PRACTICE: Loops*: Check if sorted","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.27","32.27 PRACTICE: Loops (while)**: Output rocket height","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.28","32.28 PRACTICE: Loops (while)**: Compute modified average","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.29","32.29 PRACTICE: Loops (nested)**: Sum a given number of integers","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.30","32.30 PRACTICE: Loops (nested)**: HTML table","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.31","32.31 PRACTICE: Loops**: Removing leading/trailing whitespace","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.32","32.32 PRACTICE: Loops**: Output integer's digits","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.33","32.33 PRACTICE: Loops**: Customer lookup","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.34","32.34 PRACTICE: Loops**: Word count","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.35","32.35 PRACTICE: Loops**: Academic index score table","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.36","32.36 PRACTICE: Loops**: TV aspect ratios","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.37","32.37 PRACTICE: Functions*: Calorie estimator","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.38","32.38 PRACTICE: Function*: Split cents into dollars and cents","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.39","32.39 PRACTICE: Functions*: Rectangles sizes","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.40","32.40 PRACTICE: Functions*: Digits to number","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.41","32.41 PRACTICE: Functions*: Rotate three values","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.42","32.42 PRACTICE: Functions**: Compute max","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.43","32.43 PRACTICE: Functions**: Sort three values","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.44","32.44 PRACTICE: Functions**: Rideshare pickup time","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.45","32.45 PRACTICE: Functions**: User age","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.46","32.46 PRACTICE: Functions**: Simulating waiting time (fast clerk)","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.47","32.47 PRACTICE: Functions**: Number to words","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.48","32.48 PRACTICE: Functions**: Driving cost estimator","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.49","32.49 PRACTICE: Functions**: Next char in string","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.50","32.50 PRACTICE: Functions***: Electric bill","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.51","32.51 PRACTICE: Functions***: Commas in integer","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.52","32.52 PRACTICE: Functions***: Find next substring","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.53","32.53 PRACTICE: Functions***: Output guitar tabs","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.54","32.54 PRACTICE: Lists*: Find max","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.55","32.55 PRACTICE: Lists*: Outputting multiple elements per line","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.56","32.56 PRACTICE: Lists*: Copying only negative values","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.57","32.57 PRACTICE: Lists**: Binary to decimal conversion","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.58","32.58 PRACTICE: Lists**: Min, max, average","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.59","32.59 PRACTICE: Lists**: Mode","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.60","32.60 PRACTICE: Lists**: Longest sequence","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.61","32.61 PRACTICE: Lists**: Reverse in place","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.62","32.62 PRACTICE: Lists***: Bowling score","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","32","32. Coding Practice Problems","32.63","32.63 PRACTICE: Lists***: Grouping into ranges","OPTIONAL","Weeks 2-16: optional practice","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.1","33.1 Artificial intelligence","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.2","33.2 Generative AI and LLMs","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.3","33.3 Generative AI in action","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.4","33.4 Using AI in coding","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.5","33.5 Generative AI Programming in Python","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.6","33.6 Building AI systems","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.7","33.7 Building a simple RAG system in Python","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
"SWOSUCOMSC1033Fall2026","33","33. Artificial Intelligence","33.8","33.8 Risks and ethics in AI","OPTIONAL","Weeks 2-16: AI Fluency connection","Useful practice or extension; preserve choice and protect the required-path workload.","Only after corresponding required topic"
